filename,box_topleft_x,box_topleft_y,box_width,box_height,image_width,image_height,box_bottomright_x,box_bottomright_y,max_box_dim,file_path,face_number,face_img
Image_1500.jpg,106,81,88,88,500,461,194,169,88,daskShared_local/images/Image_1500.jpg,1500,"[array([[[ 40, 151, 138],
        [ 41, 153, 139],
        [ 40, 148, 135],
        ...,
        [ 32, 102,  99],
        [ 30,  99,  97],
        [ 31, 100,  97]],

       [[ 39, 151, 137],
        [ 39, 152, 138],
        [ 39, 147, 135],
        ...,
        [ 33, 103,  99],
        [ 31, 100,  98],
        [ 32, 101,  98]],

       [[ 44, 154, 141],
        [ 45, 155, 142],
        [ 43, 150, 138],
        ...,
        [ 30,  99,  97],
        [ 28,  97,  95],
        [ 28,  97,  95]],

       ...,

       [[ 32,  90,  94],
        [ 32,  90,  94],
        [ 32,  90,  94],
        ...,
        [129,  48,  49],
        [131,  49,  50],
        [131,  49,  49]],

       [[ 31,  89,  93],
        [ 31,  89,  93],
        [ 31,  89,  93],
        ...,
        [132,  47,  47],
        [128,  45,  44],
        [129,  46,  45]],

       [[ 31,  89,  93],
        [ 31,  89,  93],
        [ 31,  89,  93],
        ...,
        [131,  47,  48],
        [129,  46,  45],
        [129,  46,  46]]], dtype=uint8)]"
Image_1501.jpg,323,137,280,204,845,563,603,341,280,daskShared_local/images/Image_1501.jpg,1501,"[array([[[ 62, 180, 184],
        [ 61, 181, 184],
        [ 59, 182, 185],
        ...,
        [ 89, 195, 193],
        [ 93, 200, 198],
        [ 91, 199, 198]],

       [[ 67, 181, 186],
        [ 70, 183, 189],
        [ 70, 185, 190],
        ...,
        [ 89, 195, 193],
        [ 88, 197, 195],
        [ 85, 196, 195]],

       [[ 74, 187, 193],
        [ 80, 189, 195],
        [ 81, 190, 195],
        ...,
        [ 91, 197, 195],
        [ 86, 197, 194],
        [ 82, 197, 194]],

       ...,

       [[ 62, 105,  21],
        [ 64, 101,  20],
        [ 61,  94,  15],
        ...,
        [ 26, 190, 181],
        [ 37, 198, 187],
        [ 45, 201, 192]],

       [[ 73, 119,  39],
        [ 76, 117,  38],
        [ 71, 106,  30],
        ...,
        [ 20, 183, 177],
        [ 27, 189, 182],
        [ 37, 194, 188]],

       [[ 78, 121,  55],
        [ 74, 119,  52],
        [ 66, 113,  46],
        ...,
        [ 26, 186, 181],
        [ 30, 188, 184],
        [ 36, 192, 188]]], dtype=uint8)]"
Image_1502.jpg,313,157,172,172,1200,735,485,329,172,daskShared_local/images/Image_1502.jpg,1502,"[array([[[104, 180, 194],
        [105, 181, 195],
        [106, 182, 196],
        ...,
        [  7,  36,  55],
        [ 10,  31,  55],
        [ 11,  28,  56]],

       [[108, 184, 198],
        [106, 182, 196],
        [106, 182, 196],
        ...,
        [  3,  34,  47],
        [  8,  29,  48],
        [ 11,  28,  52]],

       [[111, 187, 201],
        [108, 184, 198],
        [106, 182, 196],
        ...,
        [  2,  33,  41],
        [  6,  28,  43],
        [ 12,  27,  47]],

       ...,

       [[167, 202, 230],
        [160, 195, 220],
        [151, 185, 206],
        ...,
        [ 89,  47,  14],
        [ 74,  32,   9],
        [ 59,  18,   1]],

       [[172, 207, 234],
        [168, 202, 227],
        [160, 195, 216],
        ...,
        [ 73,  38,  11],
        [ 58,  24,   8],
        [ 49,  18,   7]],

       [[174, 210, 232],
        [176, 212, 232],
        [174, 210, 226],
        ...,
        [ 84,  54,  27],
        [108,  79,  38],
        [114,  85,  33]]], dtype=uint8)]"
Image_1503.jpg,643,289,108,87,900,678,751,376,108,daskShared_local/images/Image_1503.jpg,1503,"[array([[[  1, 138, 193],
        [  1, 138, 193],
        [  1, 139, 194],
        ...,
        [  6, 147, 200],
        [  4, 145, 198],
        [  4, 144, 197]],

       [[  1, 138, 193],
        [  1, 138, 193],
        [  1, 139, 194],
        ...,
        [  7, 147, 200],
        [  4, 145, 198],
        [  4, 144, 197]],

       [[  3, 142, 197],
        [  3, 142, 197],
        [  2, 141, 196],
        ...,
        [ 11, 151, 204],
        [  5, 145, 198],
        [  4, 144, 197]],

       ...,

       [[106, 196, 241],
        [106, 196, 241],
        [107, 196, 241],
        ...,
        [ 62, 180, 220],
        [ 64, 181, 220],
        [ 64, 181, 220]],

       [[102, 194, 238],
        [102, 194, 238],
        [103, 193, 239],
        ...,
        [ 62, 180, 221],
        [ 62, 180, 220],
        [ 63, 180, 220]],

       [[102, 194, 238],
        [102, 194, 238],
        [102, 193, 238],
        ...,
        [ 61, 180, 221],
        [ 62, 180, 220],
        [ 62, 180, 220]]], dtype=uint8)]"
Image_1504.jpg,350,96,158,198,728,486,508,294,198,daskShared_local/images/Image_1504.jpg,1504,"[array([[[  1,  64, 255],
        [  2,  62, 255],
        [  1,  64, 253],
        ...,
        [  2, 108, 254],
        [  2, 108, 252],
        [  1, 107, 255]],

       [[  0,  63, 254],
        [  2,  65, 255],
        [  2,  65, 254],
        ...,
        [  1, 107, 255],
        [  0, 108, 253],
        [  2, 108, 254]],

       [[  0,  63, 255],
        [  0,  65, 255],
        [  1,  64, 255],
        ...,
        [  1, 105, 254],
        [  1, 107, 255],
        [  0, 106, 254]],

       ...,

       [[206, 161, 122],
        [200, 159, 129],
        [199, 158, 128],
        ...,
        [ 70,  77,  33],
        [ 82,  88,  44],
        [111, 140, 110]],

       [[202, 158, 129],
        [187, 151, 127],
        [194, 152, 114],
        ...,
        [ 74,  79,  49],
        [ 81,  84,  57],
        [ 72,  79,  38]],

       [[203, 157, 124],
        [200, 154, 120],
        [201, 149, 112],
        ...,
        [ 84,  87,  78],
        [ 73,  83,  74],
        [ 74,  78,  63]]], dtype=uint8)]"
Image_1505.png,227,52,187,191,449,252,414,243,191,daskShared_local/images/Image_1505.png,1505,"[array([[[  4, 100,  97],
        [  7,  97,  85],
        [  7,  97,  84],
        ...,
        [  0, 122, 172],
        [  0, 122, 172],
        [  0, 122, 172]],

       [[  4, 100,  97],
        [ 12, 107,  89],
        [ 13, 107,  89],
        ...,
        [  0, 118, 175],
        [  0, 118, 175],
        [  0, 118, 175]],

       [[  4, 100,  97],
        [ 19,  99,  99],
        [ 44, 112,  96],
        ...,
        [  0, 118, 175],
        [  0, 118, 175],
        [  0, 118, 175]],

       ...,

       [[  0,   0,   1],
        [  0,   0,   1],
        [  0,   0,   1],
        ...,
        [ 18,  35,  23],
        [ 22,  51,  13],
        [ 19,  62,  28]],

       [[  0,   0,   1],
        [  0,   0,   1],
        [  0,   0,   1],
        ...,
        [  5,  32,  11],
        [  5,  33,  12],
        [  3,  48,  31]],

       [[  0,   0,   1],
        [  0,   0,   1],
        [  0,   0,   1],
        ...,
        [  5,  32,  11],
        [  5,  32,  12],
        [  3,  31,  29]]], dtype=uint8)]"
Image_1506.jpg,660,241,360,313,2121,1063,1020,554,360,daskShared_local/images/Image_1506.jpg,1506,"[array([[[ 98, 152, 168],
        [ 96, 150, 164],
        [ 89, 141, 154],
        ...,
        [128, 148, 153],
        [125, 145, 149],
        [124, 143, 147]],

       [[ 99, 155, 170],
        [ 96, 154, 166],
        [101, 158, 170],
        ...,
        [121, 140, 141],
        [119, 135, 136],
        [118, 132, 133]],

       [[ 97, 154, 166],
        [102, 160, 172],
        [ 93, 153, 164],
        ...,
        [121, 137, 136],
        [113, 128, 125],
        [117, 129, 127]],

       ...,

       [[ 57, 108, 127],
        [ 54, 105, 124],
        [ 55, 106, 125],
        ...,
        [139, 141, 136],
        [158, 160, 154],
        [162, 163, 154]],

       [[ 54, 105, 124],
        [ 53, 104, 123],
        [ 53, 104, 123],
        ...,
        [136, 141, 137],
        [143, 148, 143],
        [153, 157, 150]],

       [[ 56, 107, 126],
        [ 55, 106, 125],
        [ 55, 106, 125],
        ...,
        [159, 160, 154],
        [152, 153, 145],
        [138, 138, 129]]], dtype=uint8)]"
Image_1507.jpg,491,297,142,136,1024,670,633,433,142,daskShared_local/images/Image_1507.jpg,1507,"[array([[[ 60, 106,  69],
        [ 82, 130,  93],
        [ 97, 147, 112],
        ...,
        [  1, 102,  88],
        [  1, 102,  88],
        [  1, 102,  88]],

       [[100, 142, 103],
        [101, 144, 105],
        [107, 153, 116],
        ...,
        [  0, 101,  87],
        [  0, 101,  87],
        [  0, 101,  87]],

       [[149, 184, 142],
        [134, 170, 128],
        [132, 172, 131],
        ...,
        [  0, 101,  87],
        [  0, 101,  87],
        [  0, 101,  87]],

       ...,

       [[  0, 136, 108],
        [  0, 136, 109],
        [  0, 136, 112],
        ...,
        [  0, 141, 115],
        [  0, 142, 115],
        [  0, 142, 115]],

       [[  2, 138, 110],
        [  2, 138, 112],
        [  2, 138, 114],
        ...,
        [  0, 143, 116],
        [  0, 143, 116],
        [  0, 143, 116]],

       [[  3, 140, 111],
        [  3, 140, 112],
        [  3, 140, 113],
        ...,
        [  1, 143, 116],
        [  1, 144, 116],
        [  1, 144, 116]]], dtype=uint8)]"
Image_1508.jpg,487,120,143,117,800,600,630,237,143,daskShared_local/images/Image_1508.jpg,1508,"[array([[[ 26, 166, 189],
        [ 29, 169, 192],
        [ 29, 170, 193],
        ...,
        [ 48, 160, 171],
        [ 53, 165, 176],
        [ 56, 168, 179]],

       [[ 29, 170, 192],
        [ 30, 171, 194],
        [ 29, 171, 193],
        ...,
        [ 50, 163, 174],
        [ 54, 167, 178],
        [ 57, 170, 181]],

       [[ 30, 172, 193],
        [ 28, 170, 192],
        [ 25, 167, 189],
        ...,
        [ 55, 169, 181],
        [ 57, 171, 183],
        [ 57, 171, 183]],

       ...,

       [[154, 148, 123],
        [148, 142, 117],
        [121, 115,  91],
        ...,
        [  0, 140, 160],
        [  0, 140, 160],
        [  0, 140, 160]],

       [[129, 123,  98],
        [124, 118,  93],
        [110, 104,  78],
        ...,
        [  0, 140, 160],
        [  0, 140, 160],
        [  0, 140, 160]],

       [[100,  94,  68],
        [ 89,  83,  57],
        [ 78,  72,  46],
        ...,
        [  0, 140, 160],
        [  0, 140, 160],
        [  0, 140, 160]]], dtype=uint8)]"
Image_1509.jpg,117,372,269,204,1200,800,386,576,269,daskShared_local/images/Image_1509.jpg,1509,"[array([[[  4,  99, 103],
        [  3,  98, 102],
        [  0,  93,  98],
        ...,
        [ 21,  48,  59],
        [ 40,  68,  73],
        [ 26,  63,  61]],

       [[  1,  97, 100],
        [  0,  97, 100],
        [  1,  96, 100],
        ...,
        [ 25,  61,  67],
        [ 46,  73,  77],
        [ 36,  62,  61]],

       [[  0,  96,  99],
        [  0,  98, 101],
        [  2, 100, 103],
        ...,
        [ 45,  99, 100],
        [ 56,  91,  94],
        [ 43,  66,  68]],

       ...,

       [[188, 239, 158],
        [187, 231, 157],
        [190, 227, 158],
        ...,
        [  4,  91,  83],
        [  1,  91,  83],
        [  3,  99,  90]],

       [[178, 227, 144],
        [189, 229, 155],
        [193, 222, 159],
        ...,
        [  2,  93,  84],
        [  1,  94,  85],
        [  2, 102,  91]],

       [[184, 217, 139],
        [186, 221, 143],
        [173, 206, 131],
        ...,
        [  0,  91,  82],
        [  1,  96,  87],
        [  0, 105,  97]]], dtype=uint8)]"
Image_151.jpg,209,191,174,171,500,559,383,362,174,daskShared_local/images/Image_151.jpg,151,"[array([[[108, 174, 172],
        [106, 171, 170],
        [105, 171, 168],
        ...,
        [101, 199, 187],
        [104, 201, 190],
        [109, 205, 194]],

       [[179, 205, 205],
        [174, 200, 199],
        [171, 196, 196],
        ...,
        [ 95, 193, 180],
        [ 96, 195, 184],
        [102, 199, 188]],

       [[210, 205, 198],
        [209, 204, 196],
        [208, 202, 193],
        ...,
        [110, 205, 192],
        [112, 206, 195],
        [115, 207, 197]],

       ...,

       [[ 34,  42,   3],
        [ 40,  52,   6],
        [ 43,  59,   7],
        ...,
        [  0, 187, 194],
        [  0, 187, 194],
        [  0, 187, 194]],

       [[ 31,  40,   1],
        [ 40,  53,   4],
        [ 49,  66,   8],
        ...,
        [  0, 187, 194],
        [  0, 187, 194],
        [  0, 187, 194]],

       [[ 26,  35,   0],
        [ 36,  49,   0],
        [ 45,  63,   1],
        ...,
        [  0, 187, 194],
        [  0, 187, 194],
        [  0, 187, 194]]], dtype=uint8)]"
Image_1510.jpg,2143,261,716,519,3033,1757,2859,780,716,daskShared_local/images/Image_1510.jpg,1510,"[array([[[  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]],

       [[  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]],

       [[  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]],

       ...,

       [[ 70,  74,  47],
        [ 74,  78,  52],
        [ 69,  73,  48],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]],

       [[ 66,  70,  44],
        [ 68,  72,  47],
        [ 63,  67,  44],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]],

       [[ 64,  68,  43],
        [ 65,  69,  45],
        [ 60,  64,  42],
        ...,
        [  0,  53, 217],
        [  0,  53, 217],
        [  0,  53, 217]]], dtype=uint8)]"
Image_1511.jpg,201,188,133,96,1280,960,334,284,133,daskShared_local/images/Image_1511.jpg,1511,"[array([[[122, 196, 255],
        [122, 196, 254],
        [122, 196, 254],
        ...,
        [140, 207, 253],
        [143, 210, 254],
        [145, 211, 255]],

       [[128, 202, 254],
        [128, 202, 254],
        [128, 202, 254],
        ...,
        [139, 204, 254],
        [141, 206, 254],
        [143, 208, 255]],

       [[135, 208, 254],
        [135, 209, 254],
        [136, 210, 253],
        ...,
        [135, 198, 253],
        [136, 199, 254],
        [137, 199, 254]],

       ...,

       [[ 46, 144, 255],
        [ 46, 144, 255],
        [ 47, 145, 255],
        ...,
        [  0,   0,   0],
        [  0,   0,   0],
        [  0,   0,   0]],

       [[ 47, 145, 255],
        [ 47, 145, 255],
        [ 48, 146, 255],
        ...,
        [  0,   0,   0],
        [  0,   0,   0],
        [  0,   0,   0]],

       [[ 47, 145, 255],
        [ 47, 145, 255],
        [ 48, 146, 255],
        ...,
        [  0,   0,   0],
        [  0,   0,   0],
        [  0,   0,   0]]], dtype=uint8)]"
Image_1512.jpg,417,1,402,504,1280,720,819,505,504,daskShared_local/images/Image_1512.jpg,1512,"[array([[[163, 229, 238],
        [160, 228, 239],
        [157, 227, 237],
        ...,
        [ 54, 180, 208],
        [ 53, 181, 210],
        [ 42, 179, 204]],

       [[161, 227, 236],
        [158, 226, 237],
        [157, 227, 237],
        ...,
        [ 36, 177, 206],
        [ 26, 175, 201],
        [ 41, 178, 203]],

       [[160, 226, 236],
        [159, 226, 238],
        [158, 228, 239],
        ...,
        [ 47, 177, 205],
        [ 53, 179, 206],
        [ 55, 181, 207]],

       ...,

       [[ 78,  68,  51],
        [ 47,  42,  31],
        [ 45,  41,  36],
        ...,
        [  3,  75,  99],
        [  3,  75,  99],
        [  3,  75,  99]],

       [[ 57,  47,  31],
        [ 44,  39,  30],
        [ 56,  50,  44],
        ...,
        [  2,  74,  98],
        [  3,  75,  99],
        [  3,  75,  99]],

       [[ 96,  81,  55],
        [ 71,  64,  45],
        [ 68,  58,  47],
        ...,
        [  3,  74,  98],
        [  3,  74,  98],
        [  2,  74,  98]]], dtype=uint8)]"
Image_1513.jpg,319,290,153,104,1280,720,472,394,153,daskShared_local/images/Image_1513.jpg,1513,"[array([[[  1,  60, 136],
        [  1,  61, 135],
        [  1,  61, 134],
        ...,
        [  0,  62, 139],
        [  0,  62, 139],
        [  0,  62, 139]],

       [[  0,  60, 135],
        [  1,  60, 134],
        [  1,  61, 134],
        ...,
        [  0,  62, 139],
        [  0,  62, 139],
        [  0,  62, 139]],

       [[  0,  59, 135],
        [  0,  60, 134],
        [  1,  61, 134],
        ...,
        [  0,  62, 139],
        [  0,  62, 139],
        [  0,  62, 139]],

       ...,

       [[ 40, 116, 138],
        [ 41, 116, 139],
        [ 41, 116, 139],
        ...,
        [ 43,  75,  89],
        [ 47,  72,  80],
        [ 52,  74,  78]],

       [[ 43, 118, 139],
        [ 42, 117, 139],
        [ 42, 117, 139],
        ...,
        [ 38,  70,  83],
        [ 40,  64,  72],
        [ 45,  66,  70]],

       [[ 44, 119, 140],
        [ 43, 118, 139],
        [ 42, 117, 138],
        ...,
        [ 31,  63,  75],
        [ 30,  54,  62],
        [ 36,  57,  61]]], dtype=uint8)]"
Image_1514.jpg,326,277,101,69,800,600,427,346,101,daskShared_local/images/Image_1514.jpg,1514,"[array([[[  0, 158, 255],
        [  0, 158, 255],
        [  1, 159, 255],
        ...,
        [  0, 163, 255],
        [  0, 163, 255],
        [  0, 163, 255]],

       [[  0, 158, 255],
        [  0, 158, 255],
        [  1, 159, 255],
        ...,
        [  0, 163, 255],
        [  0, 163, 255],
        [  0, 163, 255]],

       [[  0, 158, 255],
        [  0, 158, 255],
        [  0, 158, 255],
        ...,
        [  0, 163, 255],
        [  0, 163, 255],
        [  0, 163, 255]],

       ...,

       [[ 44, 105,  93],
        [ 44, 105,  93],
        [ 42, 103, 102],
        ...,
        [ 39,  50,  43],
        [ 40,  51,  42],
        [ 40,  51,  42]],

       [[ 28,  88,  73],
        [ 28,  88,  74],
        [ 29,  91,  89],
        ...,
        [ 47,  58,  50],
        [ 47,  58,  48],
        [ 47,  58,  48]],

       [[ 27,  87,  72],
        [ 27,  87,  73],
        [ 29,  91,  88],
        ...,
        [ 47,  58,  50],
        [ 47,  58,  48],
        [ 47,  58,  48]]], dtype=uint8)]"
Image_1515.jpg,193,335,276,208,1024,768,469,543,276,daskShared_local/images/Image_1515.jpg,1515,"[array([[[ 65, 115, 152],
        [ 84, 138, 171],
        [102, 159, 186],
        ...,
        [ 42,  55,  71],
        [ 35,  45,  62],
        [ 29,  36,  55]],

       [[ 84, 133, 172],
        [ 93, 145, 179],
        [100, 156, 183],
        ...,
        [ 17,  27,  43],
        [ 32,  41,  58],
        [ 24,  30,  49]],

       [[ 96, 148, 163],
        [ 94, 147, 164],
        [101, 153, 174],
        ...,
        [ 31,  38,  57],
        [ 36,  41,  61],
        [ 23,  28,  49]],

       ...,

       [[ 21,  24,  46],
        [ 31,  36,  44],
        [ 36,  44,  62],
        ...,
        [ 15,   3,   3],
        [ 15,   3,   3],
        [ 13,   1,   1]],

       [[ 10,  12,  32],
        [ 19,  25,  30],
        [ 17,  26,  42],
        ...,
        [ 16,   2,   2],
        [ 16,   3,   3],
        [ 14,   2,   2]],

       [[  4,  10,  11],
        [  8,  18,  34],
        [ 20,  41,  80],
        ...,
        [ 15,   1,   1],
        [ 16,   2,   2],
        [ 17,   3,   3]]], dtype=uint8)]"
Image_1516.jpg,675,285,290,323,1600,900,965,608,323,daskShared_local/images/Image_1516.jpg,1516,"[array([[[  0, 116, 201],
        [  0, 116, 201],
        [  0, 116, 201],
        ...,
        [  0, 120, 203],
        [  0, 120, 203],
        [  0, 120, 203]],

       [[  0, 116, 201],
        [  0, 116, 201],
        [  0, 116, 201],
        ...,
        [  0, 120, 203],
        [  0, 120, 203],
        [  0, 120, 203]],

       [[  0, 116, 199],
        [  0, 116, 199],
        [  0, 116, 199],
        ...,
        [  0, 119, 203],
        [  0, 119, 203],
        [  0, 119, 203]],

       ...,

       [[147, 138,  96],
        [150, 141, 101],
        [153, 144, 106],
        ...,
        [ 79,  90,  66],
        [ 84,  87,  64],
        [108, 107,  85]],

       [[170, 160, 124],
        [182, 174, 137],
        [183, 175, 140],
        ...,
        [ 81,  92,  75],
        [ 55,  56,  35],
        [113, 107,  83]],

       [[187, 177, 144],
        [207, 199, 165],
        [213, 205, 171],
        ...,
        [ 60,  73,  60],
        [ 74,  73,  55],
        [148, 140, 116]]], dtype=uint8)]"
Image_1517.jpg,786,539,1211,1456,3072,2304,1997,1995,1456,daskShared_local/images/Image_1517.jpg,1517,"[array([[[ 88,  84,  70],
        [ 78,  70,  59],
        [ 73,  64,  56],
        ...,
        [ 84,  60,  62],
        [ 90,  68,  72],
        [106,  81,  91]],

       [[ 86,  81,  69],
        [ 81,  73,  63],
        [ 76,  67,  61],
        ...,
        [ 70,  42,  49],
        [ 67,  44,  51],
        [ 74,  51,  63]],

       [[ 82,  76,  66],
        [ 80,  72,  66],
        [ 78,  68,  66],
        ...,
        [ 84,  53,  61],
        [ 64,  43,  48],
        [ 65,  43,  50]],

       ...,

       [[  5, 112, 118],
        [  6, 113, 119],
        [  6, 113, 119],
        ...,
        [ 13,  99, 116],
        [ 12,  98, 115],
        [ 12,  98, 111]],

       [[  6, 113, 119],
        [  6, 113, 119],
        [  5, 112, 119],
        ...,
        [ 16,  97, 117],
        [ 12,  98, 115],
        [  9,  97, 108]],

       [[  6, 113, 119],
        [  6, 113, 119],
        [  6, 113, 119],
        ...,
        [ 17,  98, 117],
        [ 14,  99, 115],
        [  9,  98, 109]]], dtype=uint8)]"
Image_1518.jpg,486,485,119,70,750,1000,605,555,119,daskShared_local/images/Image_1518.jpg,1518,"[array([[[  1,  72, 116],
        [  1,  71, 115],
        [  0,  70, 114],
        ...,
        [  0,  66, 109],
        [  0,  66, 109],
        [  0,  66, 109]],

       [[  1,  71, 115],
        [  1,  71, 115],
        [  0,  69, 113],
        ...,
        [  0,  66, 109],
        [  0,  66, 109],
        [  0,  66, 109]],

       [[  0,  70, 114],
        [  0,  69, 113],
        [  0,  68, 112],
        ...,
        [  0,  65, 108],
        [  0,  65, 108],
        [  0,  65, 108]],

       ...,

       [[ 12,  11,   7],
        [ 13,  12,   8],
        [ 16,  15,  10],
        ...,
        [  2,  64, 103],
        [  1,  63, 102],
        [  1,  63, 102]],

       [[ 44,  39,  20],
        [ 48,  43,  24],
        [ 60,  56,  36],
        ...,
        [  1,  63, 102],
        [  1,  63, 102],
        [  0,  62, 101]],

       [[ 55,  48,  24],
        [ 60,  54,  29],
        [ 75,  70,  45],
        ...,
        [  0,  62, 101],
        [  0,  62, 101],
        [  0,  62, 101]]], dtype=uint8)]"
Image_1519.jpg,66,137,114,107,525,340,180,244,114,daskShared_local/images/Image_1519.jpg,1519,"[array([[[ 41,  93, 114],
        [ 40,  93, 112],
        [ 36,  89, 108],
        ...,
        [130, 150, 115],
        [120, 142, 111],
        [118, 140, 109]],

       [[ 39,  92, 112],
        [ 38,  91, 111],
        [ 35,  88, 106],
        ...,
        [135, 155, 120],
        [122, 144, 112],
        [119, 140, 109]],

       [[ 33,  85, 105],
        [ 32,  85, 104],
        [ 30,  83, 101],
        ...,
        [153, 173, 137],
        [128, 149, 116],
        [121, 142, 110]],

       ...,

       [[ 25,  47,  40],
        [ 28,  49,  42],
        [ 36,  57,  50],
        ...,
        [ 36,  55,  36],
        [ 55,  75,  56],
        [ 60,  81,  62]],

       [[ 33,  61,  51],
        [ 39,  67,  57],
        [ 59,  87,  76],
        ...,
        [ 54,  74,  55],
        [ 49,  70,  51],
        [ 48,  69,  50]],

       [[ 35,  65,  54],
        [ 41,  71,  60],
        [ 65,  94,  83],
        ...,
        [ 58,  79,  60],
        [ 48,  69,  50],
        [ 45,  66,  47]]], dtype=uint8)]"
Image_152.jpg,445,233,171,170,900,586,616,403,171,daskShared_local/images/Image_152.jpg,152,"[array([[[203, 231, 252],
        [195, 228, 252],
        [191, 229, 252],
        ...,
        [102, 203, 227],
        [102, 202, 226],
        [102, 202, 226]],

       [[181, 220, 221],
        [176, 219, 219],
        [175, 221, 219],
        ...,
        [100, 203, 227],
        [100, 202, 227],
        [100, 202, 227]],

       [[176, 221, 229],
        [173, 221, 226],
        [171, 221, 225],
        ...,
        [ 98, 202, 227],
        [ 98, 201, 226],
        [ 98, 201, 226]],

       ...,

       [[137, 162, 131],
        [124, 154, 123],
        [126, 159, 130],
        ...,
        [  2, 165, 211],
        [  2, 165, 211],
        [  3, 166, 211]],

       [[102, 137, 109],
        [104, 143, 115],
        [114, 155, 128],
        ...,
        [  1, 166, 211],
        [  1, 166, 211],
        [  2, 167, 212]],

       [[ 90, 132, 107],
        [ 78, 123,  97],
        [ 67, 114,  88],
        ...,
        [  1, 166, 211],
        [  1, 166, 211],
        [  1, 166, 211]]], dtype=uint8)]"
Image_1520.jpg,807,209,230,199,1200,900,1037,408,230,daskShared_local/images/Image_1520.jpg,1520,"[array([[[187, 203, 216],
        [185, 201, 214],
        [185, 201, 215],
        ...,
        [191, 205, 218],
        [188, 204, 217],
        [187, 203, 216]],

       [[186, 202, 215],
        [185, 201, 215],
        [185, 201, 214],
        ...,
        [190, 204, 217],
        [190, 204, 217],
        [189, 204, 217]],

       [[185, 201, 215],
        [185, 201, 216],
        [185, 201, 214],
        ...,
        [190, 204, 217],
        [190, 203, 217],
        [190, 204, 217]],

       ...,

       [[ 78,  53,  42],
        [105,  74,  58],
        [134, 100,  79],
        ...,
        [ 72, 113, 152],
        [ 71, 113, 152],
        [ 72, 114, 152]],

       [[ 56,  38,  35],
        [ 73,  47,  38],
        [ 98,  67,  51],
        ...,
        [ 73, 113, 153],
        [ 73, 114, 154],
        [ 72, 114, 154]],

       [[ 44,  28,  26],
        [ 47,  27,  26],
        [ 55,  32,  24],
        ...,
        [ 73, 114, 155],
        [ 73, 112, 153],
        [ 75, 114, 155]]], dtype=uint8)]"
Image_1521.jpg,287,133,152,116,800,505,439,249,152,daskShared_local/images/Image_1521.jpg,1521,"[array([[[ 73,  90,  83],
        [ 87, 108,  98],
        [103, 126, 115],
        ...,
        [  7,  30,  38],
        [  5,  27,  36],
        [  5,  25,  34]],

       [[ 64,  84,  75],
        [ 77, 101,  90],
        [ 95, 120, 109],
        ...,
        [  6,  28,  38],
        [  5,  25,  35],
        [  3,  22,  33]],

       [[ 70,  93,  84],
        [ 76, 103,  93],
        [ 85, 112, 103],
        ...,
        [  5,  26,  38],
        [  4,  22,  35],
        [  1,  19,  32]],

       ...,

       [[110, 112,  74],
        [117, 118,  82],
        [123, 122,  89],
        ...,
        [220, 198, 166],
        [223, 202, 172],
        [224, 202, 174]],

       [[118, 120,  82],
        [125, 125,  90],
        [130, 129,  96],
        ...,
        [212, 191, 160],
        [210, 190, 161],
        [208, 189, 161]],

       [[121, 122,  86],
        [128, 127,  93],
        [132, 129,  96],
        ...,
        [205, 185, 154],
        [199, 181, 151],
        [195, 177, 149]]], dtype=uint8)]"
Image_1522.jpg,1794,2578,530,417,2720,4080,2324,2995,530,daskShared_local/images/Image_1522.jpg,1522,"[array([[[105, 101,  83],
        [110,  99,  78],
        [154, 136, 109],
        ...,
        [  4, 121, 193],
        [  5, 123, 196],
        [  5, 124, 199]],

       [[126, 112,  88],
        [154, 136, 112],
        [145, 123,  96],
        ...,
        [  3, 120, 192],
        [  3, 121, 194],
        [  2, 121, 197]],

       [[126, 121, 106],
        [134, 125, 112],
        [113,  93,  71],
        ...,
        [  5, 120, 193],
        [  6, 123, 197],
        [  4, 122, 196]],

       ...,

       [[  4, 116, 190],
        [  6, 117, 191],
        [  4, 113, 187],
        ...,
        [  4, 115, 189],
        [  5, 114, 189],
        [  5, 113, 188]],

       [[  6, 118, 192],
        [  2, 112, 186],
        [  6, 117, 191],
        ...,
        [  3, 114, 188],
        [  3, 112, 187],
        [  5, 115, 190]],

       [[  4, 116, 190],
        [  3, 112, 186],
        [  3, 111, 185],
        ...,
        [  1, 111, 185],
        [  4, 114, 188],
        [  3, 113, 188]]], dtype=uint8)]"
